"subject" "test" "group" "label" "tBodyAcc-mean-X" "tBodyAcc-mean-Y" "tBodyAcc-mean-Z" "tBodyAcc-std-X" "tBodyAcc-std-Y" "tBodyAcc-std-Z" "tGravityAcc-mean-X" "tGravityAcc-mean-Y" "tGravityAcc-mean-Z" "tGravityAcc-std-X" "tGravityAcc-std-Y" "tGravityAcc-std-Z" "tBodyAccJerk-mean-X" "tBodyAccJerk-mean-Y" "tBodyAccJerk-mean-Z" "tBodyAccJerk-std-X" "tBodyAccJerk-std-Y" "tBodyAccJerk-std-Z" "tBodyGyro-mean-X" "tBodyGyro-mean-Y" "tBodyGyro-mean-Z" "tBodyGyro-std-X" "tBodyGyro-std-Y" "tBodyGyro-std-Z" "tBodyGyroJerk-mean-X" "tBodyGyroJerk-mean-Y" "tBodyGyroJerk-mean-Z" "tBodyGyroJerk-std-X" "tBodyGyroJerk-std-Y" "tBodyGyroJerk-std-Z" "tBodyAccMag-mean" "tBodyAccMag-std" "tGravityAccMag-mean" "tGravityAccMag-std" "tBodyAccJerkMag-mean" "tBodyAccJerkMag-std" "tBodyGyroMag-mean" "tBodyGyroMag-std" "tBodyGyroJerkMag-mean" "tBodyGyroJerkMag-std" "fBodyAcc-mean-X" "fBodyAcc-mean-Y" "fBodyAcc-mean-Z" "fBodyAcc-std-X" "fBodyAcc-std-Y" "fBodyAcc-std-Z" "fBodyAcc-meanFreq-X" "fBodyAcc-meanFreq-Y" "fBodyAcc-meanFreq-Z" "fBodyAccJerk-mean-X" "fBodyAccJerk-mean-Y" "fBodyAccJerk-mean-Z" "fBodyAccJerk-std-X" "fBodyAccJerk-std-Y" "fBodyAccJerk-std-Z" "fBodyAccJerk-meanFreq-X" "fBodyAccJerk-meanFreq-Y" "fBodyAccJerk-meanFreq-Z" "fBodyGyro-mean-X" "fBodyGyro-mean-Y" "fBodyGyro-mean-Z" "fBodyGyro-std-X" "fBodyGyro-std-Y" "fBodyGyro-std-Z" "fBodyGyro-meanFreq-X" "fBodyGyro-meanFreq-Y" "fBodyGyro-meanFreq-Z" "fBodyAccMag-mean" "fBodyAccMag-std" "fBodyAccMag-meanFreq" "fBodyBodyAccJerkMag-mean" "fBodyBodyAccJerkMag-std" "fBodyBodyAccJerkMag-meanFreq" "fBodyBodyGyroMag-mean" "fBodyBodyGyroMag-std" "fBodyBodyGyroMag-meanFreq" "fBodyBodyGyroJerkMag-mean" "fBodyBodyGyroJerkMag-std" "fBodyBodyGyroJerkMag-meanFreq"
16 3 NA NA 0.28931665 -0.0160006796021277 -0.107924550404255 -0.799623313255319 -0.77965878876383 -0.736781910214894 0.818887378382979 -0.0383703831489362 -0.0382851277659574 -0.97336018 -0.972502223191489 -0.950741366382979 0.0870855881276596 0.0153253138476596 -0.0106527973691489 -0.835124277574468 -0.834731664021277 -0.858484959148936 -0.0497598070659574 -0.0699192213425532 0.10234443 -0.870673295531915 -0.851687574489362 -0.831573029148936 -0.114794522234043 -0.0189182459361702 -0.0581061126255319 -0.910048188085106 -0.915476168510638 -0.897191967021277 -0.758926800361702 -0.783193197574468 -0.758926800361702 -0.783193197574468 -0.832561737276596 -0.827702006489362 -0.814387173574468 -0.841615321276596 -0.910721085531915 -0.919648592978723 -0.811689939042553 -0.791706187182128 -0.782790038 -0.795775318395745 -0.787280137425532 -0.733789764285106 -0.117759725706383 0.0443692026276596 0.104774106851064 -0.843055614297872 -0.840812655531915 -0.849815896808511 -0.841531935510638 -0.839622428225532 -0.865695858085106 0.05791051052 -0.101355093861064 -0.0715090306042553 -0.860701724893617 -0.86934273506383 -0.84152869787234 -0.875084997446809 -0.844062647838298 -0.844650868531915 -0.0679962941191489 -0.13900236073617 0.0636742077659574 -0.794270304212766 -0.812538162808511 0.157497466014894 -0.822484037319149 -0.834977644255319 0.289038840381702 -0.869514489148936 -0.851592138510638 -0.0164276104212766 -0.917113040638298 -0.928666978723404 0.212730013308511
16 4 NA NA 0.270004383913043 -0.0218742326076812 -0.114640557994203 -0.535943795410145 -0.463265671081159 -0.597552721844928 0.689256727681159 -0.0853997989710145 0.0196392016086957 -0.95501491826087 -0.952462756376812 -0.933175501449275 0.0362920671869565 0.0123082879082609 0.0282848879072464 -0.631551236588406 -0.611511468349275 -0.762379806086957 -0.0269885867632464 -0.0866263039884058 0.0883509177492754 -0.711752374072464 -0.721800283623188 -0.62396919515942 -0.106050298188406 -0.0257727267424638 -0.0641914824756522 -0.769728887391304 -0.798276592608696 -0.76671525884058 -0.489297754810145 -0.549429497457971 -0.489297754810145 -0.549429497457971 -0.644450288434783 -0.634161098128985 -0.597633778476812 -0.684737256782609 -0.780977372318841 -0.804241323188406 -0.5799405258 -0.499105820873913 -0.64603967515942 -0.52043298502029 -0.479479580082609 -0.603933190550725 -0.319537887289855 -0.0405575553 -0.0406241537163768 -0.65527062015942 -0.623283028024638 -0.742805620144928 -0.640369693478261 -0.626006191115942 -0.780451733913043 -0.123579159481159 -0.287047575415942 -0.22464050296087 -0.678787705971014 -0.72450567 -0.645557400217391 -0.724316834942029 -0.72332349057971 -0.65368129014058 -0.232346124771014 -0.234521858085507 -0.142051103482609 -0.552140856463768 -0.618731074724638 -0.0206646873869565 -0.625447500881449 -0.649925923072464 0.0899160333663768 -0.713933804492754 -0.721414369521739 -0.116318422165217 -0.798762841014493 -0.826565925507246 0.105595029201449
16 5 NA NA 0.274612118974359 -0.0152214582833333 -0.115468918874359 -0.568967128461538 -0.456543181003846 -0.546682636666667 0.787912551410256 -0.0230603865128205 0.167313713908462 -0.965289415 -0.941530040769231 -0.934195248974359 0.0807066311538462 0.0173458011038462 -0.00779208700153846 -0.685844870294872 -0.656133267684615 -0.803225007179487 0.0365346819935897 -0.110749594215385 0.0799766526205128 -0.658852395371795 -0.654729094358974 -0.626363319453846 -0.114741096897436 -0.0366360522564103 -0.0587219914862821 -0.720920622820513 -0.840360923846154 -0.765247793974359 -0.492553481994872 -0.568219313358974 -0.492553481994872 -0.568219313358974 -0.695540343205128 -0.684840133307692 -0.535364771038462 -0.605543995983333 -0.793159315769231 -0.816412316282051 -0.608255464214103 -0.51598723774359 -0.658286187512821 -0.555119548397436 -0.462357498323077 -0.528797211448718 -0.359018747730769 -0.0901885463858974 -0.106821685835897 -0.692871099346154 -0.670827915369231 -0.786056165769231 -0.707653665769231 -0.663971994423077 -0.819028131923077 -0.15531641330641 -0.331556605397436 -0.280494080895256 -0.613726521730769 -0.721539617307692 -0.635910095512821 -0.675542562435897 -0.625496493205128 -0.658777354371795 -0.154634688484615 -0.309386014035897 -0.120500094537179 -0.584713580317949 -0.627098846884615 -0.0198465770769231 -0.672433890730769 -0.704801130333333 0.163495602008974 -0.685172448846154 -0.624310655153846 -0.190921319632051 -0.817247340384615 -0.828989434230769 0.0859576878466667
16 6 NA NA 0.277160908142857 -0.0212455569314286 -0.109349166331429 -0.500720951828571 -0.436026260097143 -0.531847384428571 0.608491591142857 -0.0156251774142857 0.156437460228571 -0.970458880142857 -0.966089244142857 -0.945271163 0.115763813571429 0.0160151007035714 0.00153359958214286 -0.55278856909 -0.535892403757143 -0.717168840428571 -0.115243066655714 -0.0188786584838571 0.125324556808571 -0.638677732214286 -0.571988504257143 -0.523694448534286 -0.0784840170428571 -0.0544263301404286 -0.0673591952374286 -0.643740381857143 -0.744346048714286 -0.673476244285714 -0.456788624202857 -0.501419538014286 -0.456788624202857 -0.501419538014286 -0.573654048 -0.559797582728571 -0.470363725014286 -0.585362283814286 -0.705916894657143 -0.732967 -0.5214979905 -0.45150290562 -0.594585571 -0.493427804357143 -0.464735450563 -0.537458596271429 -0.351510139914286 -0.04203297128 0.0139260460242857 -0.564641459687143 -0.557193852442857 -0.683309275428571 -0.581368788985714 -0.544825508215714 -0.750535364857143 -0.113360138468571 -0.232897329928571 -0.106918073205 -0.578492526928571 -0.616324623642857 -0.547031737057143 -0.660148700371429 -0.553247212538571 -0.561556674471429 -0.164426497597143 -0.334994739142857 -0.0895763575214286 -0.497075990471429 -0.582518555971429 -5.21824442857149e-05 -0.543654851877714 -0.584800216971429 0.206677301967143 -0.6362660771 -0.624041431571429 -0.115225427125857 -0.734157265714286 -0.751166028714286 0.0650573321297143
17 1 NA NA 0.280796418786885 -0.0092542180225082 -0.112952586229508 -0.532480152181967 -0.470778118047541 -0.685614453114754 0.594641408196721 0.164110645662295 0.0727532800786885 -0.95663760147541 -0.94795094147541 -0.949237923114754 0.0803269355672131 0.014725428662459 0.0158810585234426 -0.595465128560656 -0.550062300101639 -0.786592759180328 -0.0096011353142623 -0.0844342863377049 0.11024141938541 -0.738806957540984 -0.717027697704918 -0.653214987852459 -0.117453673329508 -0.0600935204247541 -0.0585485261622951 -0.665593143836066 -0.77685017852459 -0.606192859214754 -0.499403660196721 -0.558176548065574 -0.499403660196721 -0.558176548065574 -0.614357394409836 -0.603477516127869 -0.642493112081967 -0.704342674262295 -0.717631467704918 -0.743859126885246 -0.556870122491803 -0.497350532880328 -0.713393820491803 -0.524344967326229 -0.491322867716393 -0.69602943 -0.230194104977049 0.12154888595082 0.12910026045082 -0.618462876708197 -0.584792274032787 -0.770549914262295 -0.607759538131148 -0.542490861534098 -0.801105966557377 -0.124871247401639 -0.250209063152459 -0.0914242400163934 -0.656352583967213 -0.719963488032787 -0.583278851742623 -0.766022675409836 -0.717660341803279 -0.711793084262295 0.0430970326491803 -0.0427627137819672 0.0930622363 -0.548743819114754 -0.634083143931148 0.113911278398361 -0.587860706131147 -0.627292059163934 0.141911172427869 -0.702847584918033 -0.759164991967213 0.14695855290918 -0.760140762622951 -0.74260279704918 0.078576262247541
17 2 NA NA 0.279954161875 -0.0153831167897917 -0.0941809997708333 -0.709098144070833 -0.663119097604167 -0.751895948541667 0.712042938125 0.00184522497916667 0.132401861835417 -0.972770818541667 -0.96553279875 -0.947424743958333 0.0531664255833333 0.008487879679375 -0.011758635950625 -0.741809080395833 -0.708421382520833 -0.817907894270833 -0.0226851682583333 -0.0711842703125 0.0678339309791667 -0.825500482916667 -0.769731517670833 -0.7710536515625 -0.0818879871520833 -0.0522041315979167 -0.0311350221229167 -0.778902285560417 -0.809902793666667 -0.772840689229167 -0.681278992854167 -0.6984752038125 -0.681278992854167 -0.6984752038125 -0.744717975966667 -0.721957362291667 -0.721790855875 -0.750157838916667 -0.795989051125 -0.80739997795125 -0.714858266604167 -0.673011945229167 -0.773433795083333 -0.707367024127083 -0.679867693854167 -0.761073279875 -0.248628640389583 0.0128210086583333 0.136543527912083 -0.750737697 -0.731790961520833 -0.8041910655625 -0.75580691956475 -0.703103450895833 -0.830063689104167 0.05926297648125 -0.119916327204167 -0.0273384078979167 -0.774835591208333 -0.772936977979167 -0.7399970464375 -0.842563211875 -0.770814875020833 -0.803864963125 -0.0930035511333333 -0.199023219408333 0.0016288886375 -0.695727784020833 -0.747690367041667 0.083317185155 -0.714519317104167 -0.732957259083333 0.197446293904167 -0.756702523604167 -0.792254476791667 -0.0601831309962271 -0.810542602895833 -0.81677889075 0.15432816195625
17 3 NA NA 0.26796644923913 -0.0138522297956522 -0.103133883586957 -0.689516021521739 -0.660680674978261 -0.616186652123913 0.656654950130435 -0.0478204066521739 -0.00981639493478261 -0.965520811304348 -0.964390928695652 -0.95660416173913 0.0595539393173913 0.00969274145323913 0.0133163989836957 -0.744264403843478 -0.760295394130435 -0.796489832826087 0.0236743965021739 -0.0669581759782609 0.057882357173913 -0.815723429782609 -0.7500783636 -0.702644838026087 -0.129860911304348 -0.0622691156465217 -0.067866907223913 -0.866889827608696 -0.861717159130435 -0.839672012608696 -0.631100016195652 -0.672357647428261 -0.631100016195652 -0.672357647428261 -0.749884364478261 -0.741359360304348 -0.692585094130435 -0.758642278913043 -0.856223647173913 -0.873672599565217 -0.721829170478261 -0.692155581304348 -0.679228074826087 -0.678507174782609 -0.666978036 -0.615198544928261 -0.218491328654348 -0.0130310927173913 0.0753275234782609 -0.758196468913043 -0.768911572130435 -0.776362045652174 -0.752678858091304 -0.767746608826087 -0.81555628826087 0.0014858782 -0.16448282001087 -0.140314273447826 -0.798525519782609 -0.788930453043478 -0.741347334217391 -0.822672883043478 -0.73258055523913 -0.71920403976087 -0.133153324652174 -0.160215242634783 -0.0670731274021739 -0.679927071093478 -0.719556752543478 0.0543417102173913 -0.734914054669565 -0.751101449543478 0.201681651369565 -0.795971173328261 -0.776517165282609 -0.0700724143260869 -0.870085839130435 -0.887670062826087 0.157415109978261
17 4 NA NA 0.27730666953125 -0.0185459055340625 -0.115119198125 -0.612992581492187 -0.545003337609375 -0.622792233953125 0.76178856546875 -0.063530527859375 0.079042754078125 -0.9749262421875 -0.9718096996875 -0.94583796921875 0.0762675661125 0.0170135067248438 -0.0223409695804687 -0.600576800334375 -0.601422813926562 -0.68742259 -0.0437227765359375 -0.0499136059640625 0.09848029025 -0.697904483392187 -0.690312855578125 -0.6695792849375 -0.099388306421875 -0.0282144429875 -0.05144043310625 -0.65826670804375 -0.74883511911875 -0.714833931123438 -0.560917515253125 -0.624521750344844 -0.560917515253125 -0.624521750344844 -0.599733662623438 -0.60331092971875 -0.608171837921875 -0.677522295667187 -0.71473719860625 -0.7415362155 -0.6361349895625 -0.559753712265625 -0.636033636765625 -0.605239545040625 -0.56620665971875 -0.647379262107812 -0.11208703028125 0.0745262655171875 0.167676557984375 -0.6274841664 -0.6214611225625 -0.66517645065625 -0.60844705059375 -0.606618182282813 -0.708363442479531 0.0694793895 -0.126780627126562 -0.001635602609375 -0.620972740171875 -0.684733316528125 -0.639175133339063 -0.7229377612625 -0.69657200925 -0.711623063375 -0.0484541259234375 -0.125535054240625 0.03092380503125 -0.592817753546875 -0.704268308640625 0.189555883859375 -0.59550953690625 -0.617110781078125 0.226460990532812 -0.693111865190625 -0.724482475640625 0.051390303609375 -0.747388707578125 -0.753070215765625 0.203491129135938
17 5 NA NA 0.277184111153846 -0.0158268259007692 -0.105564640423077 -0.666098783461539 -0.638765179076923 -0.740513464230769 0.944771872179487 -0.0490043830384615 0.0856248807179487 -0.981599245641026 -0.96585998 -0.950762177051282 0.0933021091025641 8.80848358974464e-06 -0.0198560173775897 -0.72760765960641 -0.707645779358974 -0.79785458525641 -0.0401765089961538 -0.0785190086089744 0.0715194469102564 -0.73887556024359 -0.808081163461538 -0.764109565897436 -0.111879115502308 -0.0378308473961538 -0.0583321637487179 -0.742494346461538 -0.86028543948718 -0.794748586923077 -0.645771289 -0.663312606576923 -0.645771289 -0.663312606576923 -0.729898196794872 -0.716847533230769 -0.709774434666667 -0.747969570683333 -0.819022293974359 -0.832374788205128 -0.69402085591282 -0.645107052038462 -0.754095256538462 -0.656473353810256 -0.658436025871795 -0.754252548461538 -0.0841822538641026 0.0293709680423077 0.216233027920513 -0.745528537230769 -0.724411557858974 -0.788130163974359 -0.733568854276923 -0.709251587834615 -0.806169678589744 0.040639327948718 -0.202899316167308 -0.0279459808730769 -0.69906372925641 -0.813845612307692 -0.73726314974359 -0.752778216423077 -0.807373864102564 -0.795735176794872 -0.104192443180769 -0.0286594984639744 0.0448895317115385 -0.676191244628205 -0.708984755262821 0.173710957398718 -0.722461868564103 -0.71238926300641 0.189303269911282 -0.77539902948718 -0.774250802320513 0.0665109331007564 -0.836157142820513 -0.839335259230769 0.0574213617833333
17 6 NA NA 0.266499076197183 -0.0163217192256338 -0.100524138257746 -0.559180172478873 -0.506254038977606 -0.518522850380282 0.776287323380282 -0.000176348043661972 0.129292985143662 -0.977045501549296 -0.960893675915493 -0.940346726760563 0.0557944137507042 0.0272703067197183 -0.0164715361783099 -0.604759638098592 -0.597617210210986 -0.736040304366197 0.00111880516605634 -0.0860702284873239 0.0762391461760563 -0.676739802239437 -0.519352623028169 -0.598075316507042 -0.0955665178309859 -0.0637991680977465 -0.0640868188042254 -0.725269172535211 -0.776350525492958 -0.733365645915493 -0.501811712551268 -0.55398935443662 -0.501811712551268 -0.55398935443662 -0.628512074521127 -0.591532529253521 -0.504554168290141 -0.579472493098592 -0.749890600985916 -0.788292984647887 -0.565067898887324 -0.514624929442253 -0.59913583915493 -0.557581303666197 -0.534579201338028 -0.516686073816901 -0.283323362374648 -0.0252353026056338 -0.00742066221408451 -0.611242393267606 -0.606126005535211 -0.703835515774648 -0.634142708774648 -0.617210986633803 -0.76779522943662 -0.0970084053619718 -0.251718230356338 -0.110497493971831 -0.653702968308451 -0.614133346054789 -0.612388816169014 -0.687792142126761 -0.474323110350704 -0.631044816098592 -0.243806238009859 -0.31458067226338 -0.171551410752113 -0.549195741501408 -0.62680797415493 -0.00422856688366197 -0.584231521732394 -0.603821172740845 0.0689619039190141 -0.652685507183099 -0.606078738140845 -0.171221565128169 -0.789496530422535 -0.802103423239437 0.0511198197098592
18 1 NA NA 0.2701925 -0.01450125 -0.105739642857143 -0.712868035714286 -0.609109821428571 -0.696117678571429 0.510713571428571 0.0325321428571428 0.20778125 -0.968846964285714 -0.949415535714286 -0.946705 0.0647046428571429 0.02081625 0.0236926785714286 -0.708776785714286 -0.688670535714286 -0.829936428571429 -0.0621408928571429 -0.0497333928571429 0.0945730357142857 -0.763239285714286 -0.807563571428571 -0.708752678571429 -0.102320178571429 -0.0502460714285714 -0.0605653571428571 -0.795435535714286 -0.880861785714286 -0.798813571428571 -0.659264642857143 -0.678303214285714 -0.659264642857143 -0.678303214285714 -0.731485892857143 -0.696325178571429 -0.701187857142857 -0.740772678571429 -0.844061964285714 -0.855197142857143 -0.706638214285714 -0.6257725 -0.739901607142857 -0.716222321428571 -0.626823035714286 -0.697411428571429 -0.115000892857143 0.06527375 0.103887142857143 -0.713305892857143 -0.701180535714286 -0.810911071428571 -0.731515 -0.697033928571429 -0.8479175 0.106495535714286 -0.154125535714286 -0.0434758928571429 -0.731039285714286 -0.820655 -0.710673392857143 -0.774482321428571 -0.802376071428571 -0.736801964285714 -0.0610473214285714 -0.178125357142857 -0.0757289285714286 -0.666860892857143 -0.736175357142857 0.159962142857143 -0.687122857142857 -0.710500357142857 0.237015357142857 -0.783540357142857 -0.758272678571429 -0.0919819642857143 -0.851371071428571 -0.871068214285714 0.161668214285714
18 2 NA NA 0.274757068965517 -0.0181160344827586 -0.110605517241379 -0.475074137931034 -0.477021551724138 -0.558294827586207 0.616296896551724 0.13702 0.0767529310344828 -0.935353793103448 -0.931299310344828 -0.943194655172414 0.0772406896551724 -0.00297896551724138 0.0068351724137931 -0.525481896551724 -0.574119482758621 -0.753701034482759 -0.0201729310344828 -0.0806715517241379 0.132954827586207 -0.643226896551724 -0.682599655172414 -0.607400344827586 -0.112049137931034 -0.018065 -0.0592506896551724 -0.711376379310345 -0.824476379310345 -0.697848965517241 -0.452850862068966 -0.468365862068966 -0.452850862068966 -0.468365862068966 -0.575812931034483 -0.551612586206897 -0.528062931034483 -0.654904827586207 -0.765170862068966 -0.789102068965517 -0.505469827586207 -0.498310517241379 -0.61948775862069 -0.464745517241379 -0.500672931034483 -0.56178 -0.274737931034483 0.047158275862069 0.00817689655172414 -0.558770689655172 -0.589813965517241 -0.724024827586207 -0.534071896551724 -0.586828793103448 -0.782629482758621 -0.119010344827586 -0.249992931034483 -0.1828 -0.591368275862069 -0.726597068965517 -0.598279655172414 -0.662075344827586 -0.663621551724138 -0.650850344827586 -0.14584724137931 -0.328460344827586 -0.0493810344827586 -0.47461775862069 -0.549178448275862 0.0862865517241379 -0.543491551724138 -0.566722931034483 0.112016551724138 -0.693874482758621 -0.689661379310345 -0.134817068965517 -0.785784655172414 -0.809424655172414 0.110600862068966
18 3 NA NA 0.284674181818182 -0.0192867272727273 -0.109828 -0.476170545454545 -0.505458909090909 -0.575524727272727 0.648642909090909 -0.106263090909091 0.131364727272727 -0.962235454545455 -0.951098181818182 -0.934379454545455 0.0871141818181818 0.0404072727272727 -0.0217114545454545 -0.460345090909091 -0.545474363636364 -0.727635272727273 -0.0414363636363636 -0.138139818181818 0.0774476363636364 -0.662848909090909 -0.566664545454545 -0.593671090909091 -0.106063272727273 -0.00625345454545455 -0.048996 -0.698702727272727 -0.755118727272727 -0.678510363636364 -0.458144909090909 -0.478324181818182 -0.458144909090909 -0.478324181818182 -0.540105818181818 -0.481564363636364 -0.499539636363636 -0.609183818181818 -0.723051636363636 -0.761080363636364 -0.478816363636364 -0.500488363636364 -0.614986181818182 -0.476101818181818 -0.540692181818182 -0.589433272727273 -0.177123090909091 0.112917818181818 0.12214 -0.490075272727273 -0.563714545454545 -0.696086545454545 -0.478249454545455 -0.557096363636364 -0.758897636363636 -0.0786438181818182 -0.196605272727273 -0.0288061818181818 -0.606908727272727 -0.627122909090909 -0.564894181818182 -0.682486727272727 -0.538887818181818 -0.641156363636364 -0.142179818181818 -0.172572545454545 -0.0712825454545455 -0.459607272727273 -0.571227636363636 0.105781818181818 -0.468739090909091 -0.503972363636364 0.130465818181818 -0.650045272727273 -0.650556727272727 -0.0552605454545455 -0.758850727272727 -0.780978181818182 0.115969272727273
18 4 NA NA 0.272134912280702 -0.0143085964912281 -0.103152105263158 -0.404864035087719 -0.306461578947368 -0.476842456140351 0.799134035087719 -0.0969843859649123 0.000948421052631579 -0.962210701754386 -0.943945964912281 -0.903239473684211 0.0667666666666667 0.00783122807017544 -0.00646929824561404 -0.384414385964912 -0.373021403508772 -0.641385964912281 -0.0987877192982456 -0.0394875438596491 0.115031754385965 -0.644282456140351 -0.487365789473684 -0.591600175438596 -0.0868943859649123 -0.0444550877192982 -0.0482877192982456 -0.598196140350877 -0.57504701754386 -0.657245789473684 -0.350309649122807 -0.369978947368421 -0.350309649122807 -0.369978947368421 -0.434290526315789 -0.345702631578947 -0.446007543859649 -0.511751403508772 -0.595267368421053 -0.559777894736842 -0.395398596491228 -0.307079649122807 -0.52959298245614 -0.409922456140351 -0.351585964912281 -0.492613333333333 -0.315485438596491 0.0339626315789474 0.0166575438596491 -0.41620701754386 -0.409139122807018 -0.619594210526316 -0.40680350877193 -0.376161754385965 -0.661783157894737 -0.187078947368421 -0.313156842105263 -0.158740350877193 -0.550425964912281 -0.489605263157895 -0.542244035087719 -0.675693157894737 -0.494026666666667 -0.647777543859649 -0.112648421052632 -0.0744 -0.0350615789473684 -0.337853684210526 -0.489613333333333 0.0758478947368421 -0.341702280701754 -0.354403859649123 0.0855063157894737 -0.513912280701754 -0.598902807017544 0.0813015789473684 -0.558454561403509 -0.593510701754386 0.0804036842105263
18 5 NA NA 0.266484931506849 -0.0203645205479452 -0.109551643835616 -0.786618219178082 -0.694550821917808 -0.786569726027397 0.456628904109589 0.192766712328767 0.311987808219178 -0.955490821917808 -0.974955342465753 -0.963790547945205 0.0581049315068493 0.0165298630136986 0.0120887671232877 -0.792998904109589 -0.759926164383562 -0.864410547945205 -0.0222913698630137 -0.0957409589041096 0.102967123287671 -0.85760904109589 -0.80646397260274 -0.789343424657534 -0.0888652054794521 -0.0565652054794521 -0.060488904109589 -0.849708493150685 -0.863193424657534 -0.857792328767123 -0.743629315068493 -0.779208493150685 -0.743629315068493 -0.779208493150685 -0.793669452054795 -0.793133150684932 -0.783193561643836 -0.818519589041096 -0.858997123287671 -0.864590136986301 -0.780822191780822 -0.713905479452055 -0.80990397260274 -0.789548767123288 -0.703449863013699 -0.790479315068493 -0.19145904109589 0.0281886301369863 0.0769461643835616 -0.805062191780822 -0.776804109589041 -0.852429863013699 -0.798995342465753 -0.757707123287671 -0.874998082191781 -0.0270106849315069 -0.196886849315069 -0.0469735616438356 -0.831003287671233 -0.81939602739726 -0.790455205479452 -0.86658301369863 -0.801511095890411 -0.808385616438356 -0.0534286301369863 -0.228233561643836 -0.0999502739726027 -0.771160273972603 -0.819281643835616 0.126508630136986 -0.78991904109589 -0.798468630136986 0.220629589041096 -0.832342876712329 -0.840865753424658 -0.0233287671232877 -0.867151917808219 -0.871493424657534 0.148923698630137
18 6 NA NA 0.275635076923077 -0.0131103076923077 -0.0981883076923077 -0.767714 -0.725576307692308 -0.753520923076923 0.742478153846154 0.0517475384615385 0.0682186153846154 -0.974264769230769 -0.959960153846154 -0.947921538461538 0.0667138461538462 -0.00757984615384615 0.00662784615384615 -0.822014307692308 -0.780907692307692 -0.817018153846154 -0.00518261538461539 -0.0908592307692308 0.094868 -0.845987538461539 -0.833621384615385 -0.812302307692308 -0.119524923076923 -0.0261429230769231 -0.0405876923076923 -0.832708307692308 -0.861415846153846 -0.851397076923077 -0.733083076923077 -0.740321538461538 -0.733083076923077 -0.740321538461538 -0.804768307692308 -0.778852769230769 -0.773028461538461 -0.804112307692308 -0.85945 -0.849970923076923 -0.803109538461538 -0.743532615384615 -0.771486307692308 -0.755881538461538 -0.734310153846154 -0.764457230769231 -0.197843846153846 -0.0736526153846154 0.0513067692307692 -0.837907230769231 -0.796756923076923 -0.809119384615385 -0.821607076923077 -0.778519538461538 -0.823513230769231 0.00573323076923077 -0.230787384615385 -0.0747356923076923 -0.803340461538462 -0.830987230769231 -0.802394461538462 -0.860184307692308 -0.837322 -0.833780615384615 -0.127231076923077 -0.0846315384615385 -0.0443463076923077 -0.752964153846154 -0.774481230769231 -0.0661636923076923 -0.794519076923077 -0.761916769230769 0.205726923076923 -0.817984307692308 -0.830007384615385 -0.107456307692308 -0.853672615384615 -0.855714307692308 0.130864461538462
19 1 NA NA 0.283078155 -0.0197830125192308 -0.106757176115385 -0.597206914807692 -0.511678575319231 -0.675790688269231 0.877765973980769 -0.0708853885384615 0.0361739322778288 -0.97951463 -0.952667347692308 -0.931585057692308 0.0879503511884615 0.00164560650769231 -0.00338461992461538 -0.644159293940385 -0.573927937134615 -0.792427035192308 -0.0113379707571154 -0.104906180763462 0.0701205795384615 -0.735922358653846 -0.717287007576923 -0.638243707967308 -0.0893096187326923 -0.0476784969096154 -0.0747694689038462 -0.726360657307692 -0.782245514173077 -0.638948845884615 -0.551334817909615 -0.573963406942308 -0.551334817909615 -0.573963406942308 -0.652159478117308 -0.621067735980769 -0.640198931596154 -0.677661243846154 -0.741449648653846 -0.755754273076923 -0.61289147625 -0.527156157015385 -0.713611644807692 -0.592129342370192 -0.535385707234615 -0.683489984038462 -0.167590205711538 -0.00524953252307692 0.0139391577115385 -0.656526220411538 -0.605564921307692 -0.776160321153846 -0.663235916557692 -0.569304714555769 -0.807131860769231 -0.0543978293730769 -0.286162679919231 -0.141179443807692 -0.680479267192308 -0.710447193076923 -0.586486495203846 -0.755396595211538 -0.725507183846154 -0.691300570961539 -0.0444225165269231 -0.149308605596154 -0.0566094752057692 -0.573198430692308 -0.641611015634615 0.0576332422173077 -0.610059006538462 -0.639225619973077 0.146343074086538 -0.693460228769231 -0.727172945538462 0.00342390998653846 -0.763641359480769 -0.764056726346154 0.0596592551730769
